Nordeste;MA;2020-07-31;166
Nordeste;MA;2020-07-31;440
Nordeste;MA;2020-07-31;1
Nordeste;MA;2020-07-31;268
Nordeste;MA;2020-07-31;90
Nordeste;MA;2020-07-31;71
Nordeste;MA;2020-07-31;513
Nordeste;MA;2020-07-31;109
Nordeste;MA;2020-07-31;61
Nordeste;MA;2020-07-31;312
Nordeste;MA;2020-07-31;448
Nordeste;MA;2020-07-31;132
Nordeste;MA;2020-07-31;356
Nordeste;MA;2020-07-31;343
Nordeste;MA;2020-07-31;234
Nordeste;MA;2020-07-31;245
Nordeste;MA;2020-07-31;186
Nordeste;MA;2020-07-31;144
Nordeste;MA;2020-07-31;295
Nordeste;MA;2020-07-31;134
Nordeste;MA;2020-07-31;124
Nordeste;MA;2020-07-31;285
Nordeste;MA;2020-07-31;181
Nordeste;MA;2020-07-31;133
Nordeste;MA;2020-07-31;180
Nordeste;MA;2020-07-31;26
Nordeste;MA;2020-07-31;19
Nordeste;MA;2020-07-31;264
Nordeste;MA;2020-07-31;387
Nordeste;MA;2020-07-31;193
Nordeste;MA;2020-07-31;498
Nordeste;MA;2020-07-31;31
Nordeste;MA;2020-07-31;241
Nordeste;MA;2020-07-31;242
Nordeste;MA;2020-07-31;105
Nordeste;MA;2020-07-31;118
Nordeste;MA;2020-07-31;141
Nordeste;MA;2020-07-31;674
Nordeste;MA;2020-07-31;1373
Nordeste;MA;2020-07-31;88
Nordeste;MA;2020-07-31;211
Nordeste;MA;2020-07-31;160
Nordeste;MA;2020-07-31;322
Nordeste;MA;2020-07-31;559
Nordeste;MA;2020-07-31;1610
Nordeste;MA;2020-07-31;758
Nordeste;MA;2020-07-31;244
Nordeste;MA;2020-07-31;581
Nordeste;MA;2020-07-31;489
Nordeste;MA;2020-07-31;92
Nordeste;MA;2020-07-31;1068
Nordeste;MA;2020-07-31;27
Nordeste;MA;2020-07-31;186
Nordeste;MA;2020-07-31;167
Nordeste;MA;2020-07-31;48
Nordeste;MA;2020-07-31;40
Nordeste;MA;2020-07-31;110
Nordeste;MA;2020-07-31;161
Nordeste;MA;2020-07-31;130
Nordeste;MA;2020-07-31;363
Nordeste;MA;2020-07-31;29
Nordeste;MA;2020-07-31;33
Nordeste;MA;2020-07-31;1188
Nordeste;MA;2020-07-31;3973
Nordeste;MA;2020-07-31;2105
Nordeste;MA;2020-07-31;294
Nordeste;MA;2020-07-31;430
Nordeste;MA;2020-07-31;229
Nordeste;MA;2020-07-31;137
Nordeste;MA;2020-07-31;57
Nordeste;MA;2020-07-31;505
Nordeste;MA;2020-07-31;736
Nordeste;MA;2020-07-31;454
Nordeste;MA;2020-07-31;776
Nordeste;MA;2020-07-31;69
Nordeste;MA;2020-07-31;907
Nordeste;MA;2020-07-31;65
Nordeste;MA;2020-07-31;230
Nordeste;MA;2020-07-31;47
Nordeste;MA;2020-07-31;107
Nordeste;MA;2020-07-31;319
Nordeste;MA;2020-07-31;68
Nordeste;MA;2020-07-31;289
Nordeste;MA;2020-07-31;639
Nordeste;MA;2020-07-31;1030
Nordeste;MA;2020-07-31;119
Nordeste;MA;2020-07-31;16160
Nordeste;MA;2020-07-31;430
Nordeste;MA;2020-07-31;956
Nordeste;MA;2020-07-31;302
Nordeste;MA;2020-07-31;96
Nordeste;MA;2020-07-31;713
Nordeste;MA;2020-07-31;72
Nordeste;MA;2020-07-31;121
Nordeste;MA;2020-07-31;154
Nordeste;MA;2020-07-31;115
Nordeste;MA;2020-07-31;243
Nordeste;MA;2020-07-31;172
Nordeste;MA;2020-07-31;141
Nordeste;MA;2020-07-31;276
Nordeste;MA;2020-07-31;19
Nordeste;MA;2020-07-31;40
Nordeste;MA;2020-07-31;63
Nordeste;MA;2020-07-31;269
Nordeste;MA;2020-07-31;2178
Nordeste;MA;2020-07-31;598
Nordeste;MA;2020-07-31;44
Nordeste;MA;2020-07-31;956
Nordeste;MA;2020-07-31;220
Nordeste;MA;2020-07-31;300
Nordeste;MA;2020-07-31;874
Nordeste;MA;2020-07-31;1089
Nordeste;MA;2020-07-31;643
Nordeste;MA;2020-07-31;239
Nordeste;MA;2020-07-31;152
Nordeste;MA;2020-07-31;607
Nordeste;MA;2020-07-31;1297
Nordeste;MA;2020-07-31;2841
Nordeste;PI;2020-07-31;0
Nordeste;PI;2020-07-31;20
Nordeste;PI;2020-07-31;19
Nordeste;PI;2020-07-31;543
Nordeste;PI;2020-07-31;43
Nordeste;PI;2020-07-31;21
Nordeste;PI;2020-07-31;59
Nordeste;PI;2020-07-31;907
Nordeste;PI;2020-07-31;38
Nordeste;PI;2020-07-31;116
Nordeste;PI;2020-07-31;63
Nordeste;PI;2020-07-31;89
Nordeste;PI;2020-07-31;103
Nordeste;PI;2020-07-31;27
Nordeste;PI;2020-07-31;8
Nordeste;PI;2020-07-31;0
Nordeste;PI;2020-07-31;102
Nordeste;PI;2020-07-31;12
Nordeste;PI;2020-07-31;310
Nordeste;PI;2020-07-31;7
Nordeste;PI;2020-07-31;1462
Nordeste;PI;2020-07-31;2
Nordeste;PI;2020-07-31;119
Nordeste;PI;2020-07-31;246
Nordeste;PI;2020-07-31;4
Nordeste;PI;2020-07-31;17
Nordeste;PI;2020-07-31;132
Nordeste;PI;2020-07-31;59
Nordeste;PI;2020-07-31;4
Nordeste;PI;2020-07-31;71
Nordeste;PI;2020-07-31;89
Nordeste;PI;2020-07-31;623
Nordeste;PI;2020-07-31;30
Nordeste;PI;2020-07-31;28
Nordeste;PI;2020-07-31;75
Nordeste;PI;2020-07-31;58
Nordeste;PI;2020-07-31;4
